Symbol,Name,Status
OITAF,Oita Bank Ltd Ordinary Shares (Japan),inactive
LTTZF,Lotte Confectionery Co Ltd Preference Shares,inactive
CLPMF,CLIP MONEY INC COM (Canada),inactive
DBGF,Panex Resources Inc. Common Stock,inactive
MSGCF,MAS GOLD CORP COM (Canada),inactive
LIPDF,LIPIDOR AB Ordinary Shares (Sweden),inactive
JPGLF,JPMORGAN ETFS IRELAND ICAV GLOBAL EQUITY MULTI FACTOR UCITS ETF (Ireland),inactive
MWTCY,Manila Water Company Inc Unsponsored ADR (Phillippines),inactive
PGAI,P G I Inc Common Stock,inactive
GWLLF,Great Wall Motor Company Ltd Ordinary Shares H (China),inactive
ARCS,Arcis Resources Corporation Common Stock,inactive
HSCHF,H-Source Holdings Ltd. Class A Ordinary Shares (Canada),inactive
NZIH,"NZJ Holdings, Inc. Common Stock",inactive
GRBMF,Grupo Bimbo Sa A Ordinary Shares,inactive
BGCHY,BEGA CHEESE LTD  American Depositary Receipts - Unsponsored (Australia),inactive
PSDMF,Gaming Realms PLC Ordinary Shares (United Kingdom),inactive
ATEAY,ATEA ASA American Depositary Receipts - Unsponsored (Norway),inactive
RNDXF,"Randgold & Exploration Company, Limited Shs (South Africa)",inactive
MILC,Millennium Sustainable Ventures Corp. Common Stock,inactive
ZSTTF,BMO Ultra Short-Term Bd Fund Unit (Canada),inactive
NHKFF,NICHIIKO PHARMACEUTICAL CO LTD Ordinary Shares Japan(JP ),inactive
ALDNF,ALADDIN HEALTHCARE TECHNOLOGIES SE (Germany),inactive
SPLTF,"SpotLite360 IOT Solutions, Inc. Common Shares",inactive
AOZOY,AOZORA BANK LTD American Depositary Receipts - Unsponsored (Japan),inactive
COGXF,COINIX GMBH & CO KGAA Common Shares (Germany Federal Republic),inactive
AMTY,Amerityre Corporation Common Stock,inactive
BUMTF,BUMITAMA AGRI LTD Ordinary Shares,inactive
WNRP,"West Suburban Bancorp, Inc. Common Stock",inactive
VGDTF,VANGUARD FUNDS PLC FTSE JAPAN UCITS ETF ACCUM USD (Ireland),inactive
HCBP,"Harvest Community Bank (Pennsville Township, NJ) Common Stock",inactive
CSPUF,Canadian Spirit Resources Inc Ordinary Shares (Canada),inactive
NNAX,New Momentum Corporation Common Stock,inactive
MSRM,"Mushrooms, Inc.   Common Stock",inactive
MTSZF,MINERALS 260 LTD ORDINARY FULLY PAID (Australia),inactive
SHWDF,Showa Denko Kk Ordinary Shares,inactive
GORL,Gordon (I) Corp Common Stock,inactive
SHCMF,"Search Minerals, Inc. Ordinary Shares (Canada)",inactive
PYYX,Pyxus International Inc. New Common Stock,inactive
TFSVF,24SEVENOFFICE GROUP AB  Ordinary Shares,inactive
FSMK,1st Summit Bancorp Johnstown Inc Common Stock,inactive
INVPF,INVESCO MARKETS PLC UTILITIES S&P US SELECT SECTOR UCITS ETF ACC (Ireland),inactive
ANTI,Antigenics Inc (Colorado) Common Stock,inactive
DFODQ,Dean Foods Company Common Stock,inactive
WLMIF,Wilmar International Ltd Ordinary Shares (Singapore),inactive
SHWZ,Medicine Man Technologies Inc Common Stock,inactive
MGPPF,Megaport Ltd Ordinary Shares (Australia),inactive
RMGOF,Remgro Limited Ord Ordinary Shares,inactive
NTCHF,N1 Technologies Inc Ordinary Shares,inactive
TGILF,"Tiger International Resources, Inc. Ordinary Shares (Canada)",inactive
JTCMF,Jetcom Inc (F) Ordinary Shares,inactive
WSEMF,WISDOMTREE ISSUER PLC EMERGING MKT EQTY INC UCITS ETF USD ACC Exchange Traded Fund Ireland(IE ),inactive
ESIGF,ESI Group SA Ordinary Shares (France),inactive
PYBX,"Hydro Power Technologies, Inc. Common Stock",inactive
YTFD,"Yale Transaction Finders, Inc.   Common Stock",inactive
TRCK,"Track Group, Inc. Common Stock",inactive
BMCBF,BMO Short Corporate Bond Index ETF Unit (Canada),inactive
DNIYY,Danieli S.P.A. Unsponsored ADR Representing 1 Risparmio Shares,inactive
IMJX,Imagexpres Corporation Common Stock,inactive
SFTLF,Noventiq Holdings plc Global Depositary Receipts - Sponsored,inactive
PORBF,Pola Orbis Holdings Inc Tokyo Ordinary Shares (Japan),inactive
HESAF,Hermes Intl S A Ordinary Shares,inactive
BWXXF,BWX LTD Ordinary Shares (Australia),inactive
OGSHS,OTIS GALLERY LLC MEMBERSHIP INT SER - GALLERY DROP 065,inactive
SOIEF,Stolt-Nielsen Ltd Ordinary Shares (Bermuda),inactive
LYXFF,LYXOR INDEX FUND SICAV SHS LYXOR IND FD DIS TEC E F DR U ETF USD ACC Exchange Traded Fund,inactive
NYOM,NYC on the Move Inc Common Stock,inactive
GXMLF,Intercontinental Gold & Metals Ltd Ordinary Shares,inactive
SZLSF,Stagezero Life Sciences Ltd Common Shares,inactive
PPHOF,SPEXIS AG Ordinary Shares,inactive
DEVM,"DevMar Equities, Inc. Common Stock",inactive
SRCX,Stonebridge Resources Explorations Ltd New Common Stock,inactive
XFABF,X-FAB SILICON FOUNDRIES SE Ordinary Shares (Belgium),inactive
LJUIF,SSY GROUP LTD Ordinary Shares (Cayman Islands),inactive
SSEUF,SSGA SPDR ETFS Europe II Plc Russell 2000 US Small Cap Ucits USD (Ireland),inactive
TNEXY,Tinexta Spa American Depositary Receipts - Unsponsored ADR (Italy),inactive
BUDFF,Anheuser Busch Inbev SA NV Ordinary Shares,inactive
KYKOY,Kyowa Hakko Kogyo American Depositary Receipts - Unsponsored (Japan),inactive
ZUUS,ZEUUS INC COM,inactive
CQXL,COMMONWEALTH EDISON CO LEGENDED COM,inactive
GWYT,Greenway Technology Common Stock,inactive
VFEAF,VANGUARD FUNDS PLC FTSE EMERGING MKTS UCITS ETF ACCUM USD (Ireland),inactive
JPNCF,JAPAN CASH MACHINE CO LTD SHS (Japan),inactive
BRRAF,Barloworld Ltd Ordinary Shares (Sotuh Africa),inactive
ARHI,"American Restaurant Holdings, Inc. Common Stock",inactive
TCCHF,Technogym Spa Ordinary Shares (Italy),inactive
SOSCF,Deoleo SA Ordinary Shares,inactive
DGIV,Digitcom Interactive Video Nwk Common Stock,inactive
SDTHF,SDIPTECH AB Shares AK B (Sweden),inactive
SWEE,"SweeGen, Inc. Common Stock",inactive
ICAGY,International Consolidated Airlines Group SA Sponsored American Depository Receipt (Spain),inactive
FMOCY,Fomento de Construcciones y Contratas Sa FCC Barcelona Unsponsored ADR (Spain),inactive
SPNUF,Spirent plc Ordinary Shares,inactive
GBGPY,GB GROUP PLC American Depositary Receipts - Unsponsored,inactive
ALBAF,Alba Minerals Resources PLC London Ordinary Shares (United Kingdom),inactive
EQUR,E- Qure Corp. Common Stock,inactive
OJIPY,Oji Holdings Corporation American Depositary Shares,inactive
AOGC,Australian Oil & Gas Corporation Common Stock,inactive
BKAAF,Brookfield Office Pptys Inc Class AAA Preferred Shs Series N (Canada),inactive
CRAWA,Crawford United Corporation Common Stock,inactive
KLIB,"Killbuck Bancshares, Inc. (Ohio) Common Stock",inactive
ZIJMY,Zijin Mining Group Co Ltd Unsponsored ADR Representing Class H Shs (China),inactive
CMFV,COMF5 INTL INC COM,inactive
ADTLF,Adriatic Metals PLC Ordinary Shares (United Kingdom),inactive
BRBOY,BREMBO SPA American Depositary Receipts - Unsponsored (Italy),inactive
ARHYS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 1986 NES POPEYE VIDEO GAME,inactive
RGVNF,Regent Ventures Ltd Ordinary Shares,inactive
KNRLF,Kontrol Technologies Corp. Ordinary Shares,inactive
PTTOF,PT TOTAL BANGUN PERSADA TBK Ordinary Shares,inactive
TMVWF,TEAMVIEWER SE BEARER SHS Ordinary Shares (Germany Federal Republic),inactive
SRGBF,Suruga Bank Ltd Ordinary shares (Japan),inactive
FNMA,Federal National Mortgage Association Common Stock,inactive
GNGBF,Getinge AB Ordinary Shares B (Sweden),inactive
DSBX,Dogwood State Bank  RALEIGH NC Common Stock,inactive
SCBFY,Standard Chartered PLC Unsponsored ADR (United Kingdom),inactive
BLHEY,Baloise Holding AG Unsponsored ADR (Switzerland),inactive
ISVYF,IShares VII PLC CORE MSCI EMU UCITS ETF USD HEDGED ACC (Ireland),inactive
UBSEF,UBS ETF SICAV SHS -A- DISTRIBUTION (Luxembourg),inactive
AMBKP,American Bank Inc Capital Trust I 6% Convertible Preferred,inactive
HRDDF,Hardey Res Ltd Ordinary Shares (Australia),inactive
EVGUF,EVERGOLD CORP COM (Canada),inactive
DAHLF,"DAMSTRA HOLDINGS LTD, ORDINARY FULLY PAID (Australia)",inactive
PACO,Paco Integrated Energy Inc Common Stock,inactive
SGGSF,SSGA SPDR ETFS Europe I PLC Shs Exchange Traded Fund USD (Ireland),inactive
LNDHS,LANDA APP LLC MEMBERSHIP INT SER - 729 WINTER LANE,inactive
MSYMF,MEDICAL SYSTEM NETWORK CO LTD SAPPORO SHS (Japan),inactive
FELTY,Fuji Electric Holdings Co Ltd Unsponsored ADR (Japan),inactive
AMLLF,Aeon Mall Co Ltd Ordinary Shares,inactive
AHELF,AUSCAN RES INC Ordinary Shares,inactive
LCCTY,"L'Occitane, INTL SA American Depositary Receipt (Unsponsored)(Luxembourg)",inactive
GPLB,Green Planet Bioengineering Co. Ltd. Common Stock,inactive
XMBBF,Xmtch on Swiss Bond Index Domestic Government 7+ Shs Holdings (Switzerland),inactive
WOSGF,Watches of Switzerland Group PLC Ordinary Shares (United Kingdom),inactive
MSIXF,LIFEWORKS INC Common Shares,inactive
MULXF,MULTI UNITS LUXEMBOUG SICAV SHS M U L LYXOR EU GV IN LI BD DR UC ETF A (Luxembourg),inactive
ECRO,ECC Capital Corp. comm stock,inactive
SSDVF,SSGA SPDR ETFS EUROPE I PLC SPDR S&P GLOBAL DIVIDEND ARISTOCRATS UCITS ETF USD (Ireland),inactive
KYDKF,Kyudenko Corp Ordinary Shares (Japan),inactive
WNARF,Western Areas NL Ordinary Shares (Australia),inactive
BUHF,Buck Hills Falls Co Common Stock,inactive
SNROF,Sanrio Co Ltd Ordinary Shares,inactive
ETCC,Environmental Tectonics Corp. Common Stock,inactive
RGRLF,Star Phoenix Group Ltd Ordinary Shares,inactive
PMEMF,PIMCO ETFS PLC EMERGING MKTS ADVANTAGE LOC BD INDEX UCITS ETF ACCUM USD Exchange Traded Fund,inactive
URLOF,NameSilo Technologies Corp Ordinary Shares,inactive
ACDVF,Air Canada Inc Vtg & Var Vtg Shares (Canada),inactive
SLSOF,Seoul Semiconductor Co Ltd Ordinary Shares (Korea),inactive
NWYF,Northway Financial Inc. Common Stock,inactive
JJSSF,"BARCLAYS BK PLC iPath Dow Jones-UBS Softs Subindex Total Return ETN due June 24, 2038",inactive
EQTE,"EQM Technologies & Energy, Inc. Common Stock",inactive
RSBJS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 1983 G I JOE ACTION FIGURE,inactive
FCHRF,GEORG FISCHER AG SCHAFFHAUSEN Ordinary Shares,inactive
SUWTF,Sun Wa Technos Corp Ordinary Shares (Japan),inactive
MNXBY,"Monex Group, Inc. Unsponsored ADR (Japan)",inactive
NUHRF,NUHEARA LTD Ordinary Shares,inactive
JBULF,Jubilee Gold Exploration Ltd Common Shares (Canada),inactive
CUTLF,Canadian Utilities Ltd 2 Preferred Series EE,inactive
KDSKF,Koninklijke DSM NV Ordinary Shares (Netherlands),inactive
ZPHYF,Zephyr Minerals Ltd Ordinary Shares (Canada),inactive
FDHC,Fidelity Holding Corp. (NEW) Common Stock,inactive
TORVF,Volt Carbon Technologies Inc Common Shares,inactive
PLPL,"Plandai Biotechnology, Inc. Common Stock",inactive
SNNAF,SIENNA RESOURCES INC Ordinary Shares,inactive
ADXDF,Adex Mining Corp Ordinary Shares,inactive
QULHF,Quality House Property Fund Units,inactive
RVLGF,Revival Gold Inc. Ordinary Shares (Canada),inactive
SPOWF,Strata Pwr Corp Common Shares,inactive
GRNNF,Grand City Pptys SA Ordinary Shares (Luxembourg),inactive
ALDS,"AppLife Digital Solutions, Inc. Common Shares",inactive
ELORY,Elior Unsponsored American Depository Receipt (France),inactive
CVGYY,CONVERGE INFORMATION & COMMUNICATIONS TECHNOLOGY SOLUTIONS INC American Depositary Receipts - Unsponsored,inactive
CHAPQ,CHAPARRAL ENERGY INC-NEW Common Stock,inactive
BGNRF,Blackgold Natural Resources plc Common Shares (United Kingdom),inactive
AGRS,"Agristar, Inc. Common Stock",inactive
HYWS,Hollywood Studios International Common Stock,inactive
IWSH,"Wright Investors' Service Holdings , Inc. Common Stock",inactive
BILSU,Belle Isle Corp (Net Prft Ut) Unit,inactive
ISVSF,ISHARES V PLC S&P 500 GBP-H Exchange Traded Fund,inactive
IDCBF,Industrial and Commercial Bank of China Ltd Hkd Shs -H- (China),inactive
TOGOF,Tomagold Corporation Common Shares Class A (Canada),inactive
EPTI,"Environmental Packaging Technologies Holdings, Inc Common Stock",inactive
ARGNF,Argen X NV Ordinary Shares (Netherlands),inactive
CNMMY,"China Merchants Securities Co.,Ltd American Depositary Receipts - Unsponsored (China)",inactive
GAPJ,"Golden Apple Oil & Gas, Inc. Common Stock",inactive
KSEHF,KASEI DIGITAL ASSETS PLC Ordinary Shares,inactive
ATDRF,AUTO TRADER GROUP PLC Ordinary Shares GBP (United Kingdom),inactive
AIFLY,Aiful Corp Unsponsored American Depositary Receipt,inactive
BWNGF,Bawang Intl Group Holding Ltd Common Shares (Cayman Islands),inactive
THPTF,Techpoint Inc Ordinary Shares (Japan),inactive
GFKSY,Gulf Keystone Pete Ltd ADR (Bermuda),inactive
NVGI,"Noble Vici Group, Inc. Common Stock",inactive
DDDA,"Digital Day Agency, Inc. Common Stock",inactive
HYMPF,Hyundai Motor Co Ltd PFD Shares Non-Voting,inactive
ZNNGY,Zhongyuan Bk Co Ltd American Depositary Receipts - Unsponsored,inactive
SNLC,"Security National Corporation (Sioux City, Iowa) Common Stock",inactive
SCYRF,SCRYB INC Ordinary Shares,inactive
RVSTF,RIVERSTONE ENERGY LTD ACCUM SHS GBP (Guernsey),inactive
VSOGF,"VISTA OIL & GAS SAB DE CV SHARES OF FINANCIAL GROUPS AND INDUSTRIAL, RETAIL Ordinary Shares",inactive
RPGRY,REA Group Ltd Unsponsored ADR (Australia),inactive
TMPPF,Times Ppty Hldgs Ltd Ordinary Shares HKD (Cayman Islands),inactive
GTCDF,Getty Copper Inc Ordinary Shares (Canada),inactive
HCIIP,"HCI Group, Inc. 7% Series A Cumulative Redeemable Preferred Stock",inactive
IFAN,"IFAN Financial, Inc . Common Stock",inactive
NWTM,NEW TMW TOPCO INC Common Stock,inactive
SKLKF,Shinsei Bank Ltd Tokyo Ordinary Shares,inactive
SCGHF,Suncity Group Holdings Ltd Ordinary Shares (Cayman Islands),inactive
SAUKF,Steel Authority Of India Ltd Reg S GDR (India),inactive
RVVKS,RSE ARCHIVE LLC MEMBERSHIP INT SER - BATMAN3 1940 BATMAN #3,inactive
FLRAP,FLUOR CORP NEW Preferred Stock,inactive
CCOB,Century Cobalt Corp. Common Stock,inactive
RAFLF,Raffles Medical Group Ordinary Shares,inactive
MWCAF,Matachewan Consolidated Mines Ltd Ordinary Shares,inactive
HLTFF,"HILTON FOOD GROUP PLC, HUNTINGDON Ordinary Shares",inactive
ISML,"ISM International, Inc. Common Stock",inactive
CNTHP,Connecticut Light & Power Company 6.56% Series 1968 Preferred Stock,inactive
ICPVF,Incitec Pivot Ltd Ordinary Shares (Australia),inactive
GSFI,"Green Stream Holdings, Inc. Common Stock",inactive
ETRGF,ENTOURAGE HEALTH CORP Ordinary Shares,inactive
WSTTF,WESTPORTS HLDGS BHD Ordinary Shares (Malaysia),inactive
CRPHY,CERES PWR HLDGS PLC American Depositary Receipts - Unsponsored,inactive
RSAU,Rooshine Inc. Common Stock,inactive
AYASF,AYA GOLD & SILVER INC Common Shares,inactive
KSSRF,Kesselrun Resources Ltd. Ordinary Shares (Canada),inactive
AQIMF,ALICANTO MINERALS LTD SHS (Australia),inactive
ZVTK,"Zevotek, Inc.  Common Stock",inactive
ZFSVF,Zurich Insurance Group AG Ordinary Shares,inactive
IBJHF,Ibstock PLC Ordinary Shares (United Kingdom),inactive
XASJF,XTRACKERS MSCI A A EX J SWAP UCIT ETF 1C (Luxembourg),inactive
SATOF,Sato Holdings Corp Ordinary Shares (Japan),inactive
CINSF,China Taiping Insurance Holdings Co Ltd Ordinary shares (Hong Kong),inactive
GPFOF,Gropo Financiero Inbursa  SA de CV Series O Shares (Mexico),inactive
LGRVF,Legrand Sa Ord Shs Prov Opo (France),inactive
KSHTY,Kuaishou Technology  American Depositary Receipts - Unsponsored (Cayman Islands),inactive
JJATF,Barclays Bk PLC iPath Bloomberg Agriculture Subindex Total Return ETN due 10/22/2037 (United Kingdom),inactive
REYGF,Reyna Gold Corp Common Stock (Canada),inactive
OCIVF,Oakley Capital Investments Limited Ordinary Shares Bermuda(BM ),inactive
PSBP,PSB Holding Corp. Common Stock,inactive
HUAKF,Huakang Biomedical Holdings Co Ltd HKD Shares (Cayman Islands),inactive
ERMAF,Eramet SA Ordinary Shares (France),inactive
ASMXF,ASM International NV Ordinary Shares (Netherlands),inactive
CRSQ,"Corporate Restaurant Concepts, Inc. Common",inactive
MHIVF,Invesque Inc. Ordinary Shares,inactive
BMMJ,Body and Mind Inc. Common Stock,inactive
AFPW,Alumifuel Power Corp. Common Stock,inactive
AWSL,Atlantic Power & Infrastructure Corp. Common Stock,inactive
JUKCF,JUKI CORP Ordinary Shares,inactive
PMMTF,Precious Metals & Mng TR TR Unit (Canada),inactive
HGGCF,Highway 50 Gold Corp Common Shares (Canada),inactive
WTSHF,Westshore Terminals Investment Corporation Common Shares (Canada),inactive
OTGOS,Otis Gallery LLC Membership Interest Series Drop 009,inactive
CESX,CES Synergies Inc. Common Stock (Nevada),inactive
EGRAY,Energy Resources Of Austr Ltd Unsponsored ADR RPSTG A Shares (Australia),inactive
FMCKO,Federal Home Loan Mortgage Corporation Perpetual Pfd,inactive
WLFDY,Wolford Ag Ord (F) American Depositary Shares,inactive
ZICX,Zicix Corporation Common Stock,inactive
RTSL,"Rapid Therapeutic Science Laboratories, Inc. Common Stock",inactive
KIWB,Kiwibox.com Inc.  Common Stock,inactive
GAWK,Gawk Incorporated Common Stock,inactive
ACCGY,ACCELL GROUP NV  American Depositary Receipts - Unsponsored,inactive
EBPPF,ENBRIDGE INC CUM RED PREF SHS SER C Preference Shares,inactive
PIEJF,ROTHSCHILD & CO SCA Ordinary Shares,inactive
VNLEF,Vanoil Energy Ltd Ordinary Shares (Canada),inactive
EEMMF,E3 LITHIUM LTD Ordinary Shares,inactive
UOLGF,UOL Group Limited Ordinary Shares (Singapore),inactive
ACCEF,ACCRETE INC COM STK (Japan),inactive
ZMTBY,Zumtobel Ag Dornbirn Unsponsored ADR (Austria),inactive
HOJI,HOUSE OF JANE INC Common Stock,inactive
RTALF,RETAILORS LTD Ordinary Shares,inactive
ATBHF,Aston Bay Holdings Ltd. Ordinary Shares (Canada),inactive
RIOCF,Riocan Real Estate Inv Tr Ordinary Shares,inactive
XEPRF,Xemplar Energy New Corp Ordinary Shares (Canada),inactive
VODAF,Vodacom Group Limited Ordinary Shares (South America),inactive
CDIIQ,"CD International Enterprises, Inc. Common Stock",inactive
FLST,"FuelStream, Inc. Common Stock",inactive
WRRNF,Westcore Energy Ltd Common Shares,inactive
SCNTQ,"Scient, Inc. Common Stock",inactive
PCSO,Protective Capital Structures Corp. Common Stock,inactive
LDRXF,Leader Energy Services Ltd New Common Shares (Canada),inactive
SCABY,Svenska Cellulosa Aktiebolaget SCA American Depositary Receipts - Unsponsored,inactive
MGRLF,Magmatic Res Ltd Ordinary Shares (Australia),inactive
IMATF,ISHARES V PLC S&P 500 MATERIALS SECTOR UCITS ETF USD (Ireland) Exchange Traded Fund,inactive
IFSTF,Ifast Corp Ltd. Ordinary Shares (Singapore),inactive
IPPTF,"Impat Minerals Limited, Perth Ordinary Shares (Australia)",inactive
PTAIF,Pt Astra International TBK Ordinary Shares (Indonesia),inactive
MDCKF,CHAPTERS GROUP AG CHAPTERS GROUP AGINHABER AKTIEN O N Ordinary Shares,inactive
TFGBF,TISCO FINANCIAL GROUP PUB CO LTD NVDR SHARES Depositary Receipts,inactive
CMMXF,CEMEX HLDGS PHILIPPINES INC Ordinary Shares,inactive
ADDLF,ADDLIFE AB-B Ordinary Shares,inactive
EGRNF,CHINA EVERGRANDE GROUP SHS (Cayman Islands),inactive
SKURF,"SAKURA INTERNET INC, OSAKA SHS (Japan)",inactive
ISUZF,Isuzu Motors Ltd Ord Ordinary Shares,inactive
YUXXF,Yuexiu Real Estate Investment Trust Units (Hong Kong),inactive
DWIS,"Dinewise, Inc. Common Stock",inactive
NWIFF,Nuinsco Resources Limited New Ordinary Shares (Canada),inactive
LRENY,Lojas Renner S.A. Sponsored ADR (Brazil),inactive
STYDF,Sitoy Group Holdings Ltd. Ordinary Shares (Cayman Islands),inactive
HBRIY,Harbour Energy Plc American Depositary Receipts - Sponsored,inactive
GGGRF,Global Gardens Group Ordinary Shares,inactive
PTTN,"Patten Energy Solutions Group, Inc. Common Stock",inactive
JFEEF,JFE Holdings Inc Ordinary Shares,inactive
AVTLF,ADDVALUE TECHNOLOGIES LTD ORDINARY SHARE (Singapore),inactive
MTMW,"Matmown, Inc. Common",inactive
TKVR,"Zhejiang Dashang Media Co., Ltd.  Common Stock",inactive
PTCHF,PureTech Health PLC Ordinary Shares (United Kingdom),inactive
RBYC,Ruby Creek Resources Inc. (NV) Common Stock,inactive
ARBTF,Argo Gold Inc Ordinary Shares,inactive
WDBG,"Woodbrook Group Holdings, Inc. Common Stock",inactive
BRVFY,Lastminute.com NV American Depositary Receipts - Unsponsored,inactive
LLDTF,Lloyds Banking Group PLC Ordinary Shares (United Kingdom),inactive
WDFN,Woodlands Financial Services Company (PA) Common Stock,inactive
SRUUF,SPROTT PHYSICAL URANIUM TR UNIT (Canada),inactive
RLDZS,RSE COLLECTION LLC MEMBERSHIP INT SER #LEDZEPP1,inactive
DKTS,Top Shelf Brands Holdings Corp.  Common Stock,inactive
HGSFF,Hang Seng Ftse/Xinhua China 25 Index ETF Units (Hong Kong),inactive
BTGGF,Bitcoin Group SE O N (Germany),inactive
QRSM,Qrs Music Technologies Inc Common Stock,inactive
EXRG,"Ecologix Resource Group, Inc. Common Stock",inactive
OBIIF,Obic Co Ltd Ordinary Shares,inactive
GNGXF,INVENTUS MNG CORP  Common Shares,inactive
KUBTF,Kubota Corp Ordinary Shares,inactive
MDAV,"Davi Luxury Brand Group, Inc. Common Stock",inactive
MRWSF,WM Morrison Supermarkets Plc Ordinary Shares (UK),inactive
GRCTF,GRACE TECHNOLOGY INC Ordinary Shares,inactive
CCOHF,China State Construction International Hldgs Ltd Ordinary Shares (Cayman Islands),inactive
LNDFS,LANDA APP LLC MEMBERSHIP INT SER - 6440 WOODSTONE TERRACE,inactive
HONWF,Hon Kwok Land Investment Co Ltd Ordinary Shares (Japan),inactive
